condition_id,category,liquidity_tier,strategy,side,entry_price,stake,fee,outcome_yes_won,pnl
0x9c02440c284eaa4798096be5cbde0c845d9962ff22664e50e2d7922a5d26a1c7,geopolitics,15-50K,S4,NO,0.0005,50.0,1.0,0,-0.9749874937468732
0x92137f9e112c001cbef3e32da9aca4b42cd3d161f51c2963779ae694d45a48da,geopolitics,15-50K,S4,NO,0.105,50.0,1.0,1,-51.0
0x020419fa798598e8bbb6a084432a1c8d690b6528f1cc6b085666ad1989b4b5c0,geopolitics,15-50K,S4,NO,0.0395,50.0,1.0,0,1.0562207183758474
0x9b792b2218e77b4c168b8cb603af34ad3703f2753d326f0f444de3711228116b,geopolitics,15-50K,S4,NO,0.024,50.0,1.0,0,0.22950819672131217
0x1dc56b0273b8de5535f64d6643800ec029501a8606b68f84f3dce232e47b2db9,geopolitics,15-50K,S4,NO,0.0035,50.0,1.0,0,-0.8243853487205257
0x26205b37b6a134c44549b98178c5260ca8a9411d9bbc8ac882b91d6ab15e7713,geopolitics,15-50K,S4,NO,0.003,50.0,1.0,0,-0.8495486459378156
0x9f5c624ebd59176bff519d147041052677cb2a4f0877b3e67f003534c402aee1,geopolitics,15-50K,S4,NO,0.003,50.0,1.0,0,-0.8495486459378156
0xe35dba72c626cc2e73143f3da3bd525c7e98bab1392f544faaa3105343420da5,geopolitics,15-50K,S4,NO,0.0005,50.0,1.0,0,-0.9749874937468732
0x38b4857b4be08493cdb6aad1052332b57fe58d4e16b2f1979434ce2260433358,geopolitics,15-50K,S4,NO,0.0005,50.0,1.0,0,-0.9749874937468732
0xda440234b0f1fe76ca6fb6f66da25236ecbbbcd9a6ff274749dde9a5f3583c24,geopolitics,15-50K,S4,NO,0.075,50.0,1.0,0,3.054054054054049
0xc8d4fe249823708e621af15dcc0bfbdf158e7737b37bd75a284fdea3db526b96,geopolitics,15-50K,S4,NO,0.1,50.0,1.0,0,4.555555555555557
0xd30162fdb150667fd91c0c573dc74b1cb251e216e089fd20859133b5cb2ae5c9,geopolitics,15-50K,S4,NO,0.0365,50.0,1.0,1,-51.0
0xafe1b7be515259388df5bf5123dfcada1345866aa04704b5703ea8dacf5793e1,geopolitics,15-50K,S4,NO,0.0125,50.0,1.0,0,-0.3670886075949369
0x9d8a88abd5a103760c22e11551c7ae59f861326fcc823674fc02606b63560cf9,geopolitics,15-50K,S4,NO,0.0015,50.0,1.0,0,-0.9248873309964978
0x8d71eebfeac93509b5d1061725583b8df364823d816be3b2284b07cfa913f20a,geopolitics,15-50K,S4,NO,0.0195,50.0,1.0,0,-0.005609382967875831
0x3b489d201869b9e813047955884c846bfa69c768c7df1d5175e55d6cebe63310,geopolitics,15-50K,S4,NO,0.0125,50.0,1.0,0,-0.3670886075949369
0x1d2cf8d200e14ad27fabd93f654ee999fa6ef413b902ddb0a71db21c45757f63,geopolitics,15-50K,S4,NO,0.0145,50.0,1.0,0,-0.2643328259766662
0x24b040251d1121196e5d21f479c33a869d0c7b3e35a41571a40690e3aebd54cc,geopolitics,15-50K,S4,NO,0.0025,50.0,1.0,0,-0.8746867167919845
0xa7bdb4e554de13129dc429dc030e780661253f44a60aeed6a502a6d9a06a49d1,geopolitics,15-50K,S4,NO,0.002,50.0,1.0,0,-0.8997995991983956
0xdac55cbd27e9a0a8fc8af153d6f584e411f401a054a5de55c2f6cafc06d1a8a8,geopolitics,15-50K,S4,NO,0.0095,50.0,1.0,0,-0.5204442200908659
0x6b5ecd887aaa99a4c2745119f36a23e2846e3f6407ec74f77ad675ea90c3ef2a,geopolitics,15-50K,S4,NO,0.0015,50.0,1.0,0,-0.9248873309964978
0xe64946cd8d2d19ea559c78db03cd93688f842bc6277fbbf921a1423ca0e98f6c,geopolitics,15-50K,S4,NO,0.13,50.0,1.0,0,6.47126436781609
0x96f6aed94facad5cfeca5507e1a3f6a5c6500dac44df4b373bb829ba8fe0b5a6,geopolitics,15-50K,S4,NO,0.0005,50.0,1.0,0,-0.9749874937468732
0x06eede5999a7a67a2b56811f81c7b352d17f8a6df556527731a95a1f4e07ff96,geopolitics,15-50K,S4,NO,0.031,50.0,1.0,1,-51.0
0x6615814797e1f3be7a827c70a94c674e9e568bfc7f1986c1f9257abcc5624d82,geopolitics,15-50K,S4,NO,0.095,50.0,1.0,0,4.248618784530386
0xaf9f82c55c0bcdbc4bfa99fe4a8ee9040361c79071754b299797480ab95b262b,geopolitics,15-50K,S4,NO,0.0645,50.0,1.0,0,2.4473543559593836
0x2474fea8345b414b9f1d9279b6a05b2dc0882d850c376a5efe885446576407da,geopolitics,15-50K,S4,NO,0.105,50.0,1.0,0,4.865921787709496
0x8a3b0aeb1043b701cd74342626b507468da35c944909517b435a152c1c0ef1d2,geopolitics,15-50K,S4,NO,0.0005,50.0,1.0,0,-0.9749874937468732
0x5387de10b12c52e40eb885344a3723caf3d973f21fc588853cdda23d7ed754cf,geopolitics,15-50K,S4,NO,0.0005,50.0,1.0,0,-0.9749874937468732
0x88352e2e5e5305c202da7c156c9642837bab9acb82dd2468cbf40edeacaf060e,geopolitics,15-50K,S4,NO,0.0015,50.0,1.0,0,-0.9248873309964978
0x25ac9d2a86cb02a5db4347478f025703c9f2c8a6fab61b35d2ddc21de67058a6,geopolitics,15-50K,S4,NO,0.0015,50.0,1.0,0,-0.9248873309964978
0x39283deae2beada4b6c25f88f726ee11930bfdb195d2b26361f07329af484659,geopolitics,15-50K,S4,NO,0.021,50.0,1.0,0,0.0725229826353413
0x6bceb0f2be7d25f62dc9edc582ff9002a445d199ff0b1f53ae4a5f3f548de1c4,geopolitics,15-50K,S4,NO,0.135,50.0,1.0,0,6.8034682080924895
0xc5285610c7f6585fb7606b0a3225f21619c8b754e750fb540b2f334164eaf90c,geopolitics,15-50K,S4,NO,0.0005,50.0,1.0,0,-0.9749874937468732
0x3712962b5dec4f983b9adc2344d7ef270268969422dc799a8a9ea79048ec80f9,geopolitics,15-50K,S4,NO,0.0055,50.0,1.0,0,-0.7234791352438421
0xea48854a5c19a29c6c38956685ba0607c95f93ac9f927a4810b2d428561141f8,geopolitics,15-50K,S4,NO,0.0005,50.0,1.0,0,-0.9749874937468732
0x2c3e740697e50433b0ecafdadcb01d7e2e5d4dd61459733a39b5dd25311a275e,geopolitics,15-50K,S4,NO,0.0005,50.0,1.0,0,-0.9749874937468732
0x85aa838bb6cfcc7c70ac1ab6de0aff9ef53bafc994865b9571ecac1df0376f43,geopolitics,15-50K,S4,NO,0.0005,50.0,1.0,0,-0.9749874937468732
0x4c4fb6f271915e60c899281b74bf13876eb9ffdc5486527863900f1c35b673fd,geopolitics,15-50K,S4,NO,0.04,50.0,1.0,0,1.0833333333333357
0xb1621719120f210181d8f27e411d987ace6408dd3e0243cd0de518ed18289a91,geopolitics,15-50K,S4,NO,0.105,50.0,1.0,0,4.865921787709496
0xdc169ca8e998ea2531440c5c10258b77e22680ce701f9f46edec84903a16cbfb,geopolitics,15-50K,S4,NO,0.0235,50.0,1.0,0,0.20327700972862317
0x027b8d3b2f68a0f78ca5afec04ef182f3a6e9dd8a35dc572162dfe4483c89542,geopolitics,15-50K,S4,NO,0.095,50.0,1.0,0,4.248618784530386
0x19ed51210cede6932e559922cbb832a0a218d45383feba376580e6ce2ad93853,geopolitics,15-50K,S4,NO,0.015,50.0,1.0,0,-0.23857868020304807
0x0b62ca57f1de8b89add79078aaf413b129eef8315625b2fec1ffcf256d8dece4,geopolitics,15-50K,S4,NO,0.016,50.0,1.0,0,-0.18699186991869965
0x8153292497d6fd565744dcd34791082fa8fa5eafa8f55c8d017e557af8133002,geopolitics,15-50K,S4,NO,0.1,50.0,1.0,1,-51.0
0x38f455d58244268a4adff6b5787cfbe21cf584883db31d4371523511d5313f61,geopolitics,15-50K,S4,NO,0.024,50.0,1.0,0,0.22950819672131217
0x950cf1c7a2c2b731389374697caf126fe71af6f48f7fd729ea80cd7445c4cf1e,geopolitics,15-50K,S4,NO,0.0325,50.0,1.0,0,0.6795865633074953
0x835293fdd731fd51f66f18e627e58ce4022ffb4f8db7a64f9e068a4c9bb20a66,geopolitics,15-50K,S4,NO,0.09,50.0,1.0,0,3.9450549450549417
0x0baa8bbb7b974a19e8b91205be112e064df134c7e4ae90476ca50c247c82daf1,geopolitics,15-50K,S4,NO,0.0305,50.0,1.0,0,0.5729757607013894
0xbe26cb4271d859584f3acc2c8f8ea9ae872f6845d89b3b1777ab100918f08906,geopolitics,15-50K,S4,NO,0.07,50.0,1.0,0,2.7634408602150557
0xd2ba0333139cc904c92b7741b9457b8eaebd4964e3a450217dbbd8dadc882551,geopolitics,15-50K,S4,NO,0.0005,50.0,1.0,0,-0.9749874937468732
0xaecd38f0d1b839a2621b54a6dd2a69d1f37d39c812bc2f1f1432ee79555623f8,geopolitics,15-50K,S4,NO,0.0095,50.0,1.0,0,-0.5204442200908659
0x8cfbeb1d72b72ee16a05865b8b2a328c7386f1f544975ab58c9f33d825994f6b,geopolitics,15-50K,S4,NO,0.0155,50.0,1.0,0,-0.21279837480955166
0xa8a38708979d953a914860bcbd64093f7e532f300a04565e516fcaaa93942d69,geopolitics,15-50K,S4,NO,0.0125,50.0,1.0,0,-0.3670886075949369
0x2eccb9409a0a88eaadb64cbe5d229e471299fd6c73824ce3be05ce0bb47ab85e,geopolitics,15-50K,S4,NO,0.0005,50.0,1.0,0,-0.9749874937468732
0xdc94cd7ba364829f78c56484761e22eccb57d982dbef5b9de852666187a80aa3,econ,<5K,S1,YES,0.04,50.0,1.0,0,-51.0
0x0728f2000745d1a51c73223095eab42ca7737bd33f9288d78b36b2aa73c1b24f,econ,<5K,S1,NO,0.931,50.0,1.0,1,-51.0
0x2a77d87f16a23fc2b306347370ae6768499647c5b9da0d04811d277909d3a598,econ,<5K,S1,YES,0.065,50.0,1.0,0,-51.0
0x697429c14f77032b3dea3f6fdba974011b38e75b5ddaf90eec3e956d16e30806,econ,<5K,S1,YES,0.0215,50.0,1.0,0,-51.0
0xeb3e8112a04ac8900894db22bd3e52f7e80f3a4fb8da5a6aad5f981c71a7ea24,econ,<5K,S1,YES,0.1,50.0,1.0,0,-51.0
0x02244d47485323da111143980140299d9fe9371082cc830603ef7377fe773a5b,econ,<5K,S1,YES,0.005,50.0,1.0,0,-51.0
0x950c7154a5dbb63a259ccc85dd6a0db69e799c759ee3c786c5f5d9a61e806fec,econ,<5K,S1,YES,0.009,50.0,1.0,0,-51.0
0x4cd8d7a1fce16885351a6ad75f1632528d59d764c16a506d23d8905718f883ec,econ,<5K,S1,YES,0.0445,50.0,1.0,0,-51.0
0x81cbbe53749e4e50469ad6f834c74fec0af5f0754ef8abe890db20132bbf3098,econ,<5K,S1,YES,0.096,50.0,1.0,0,-51.0
0xb8b29a8b5aec1ea786a3c971a7e39751289ce8e3b959614f5c6f17a6aa8ced47,econ,<5K,S1,YES,0.046,50.0,1.0,0,-51.0
0x9719b3b662b94fbfe912679bf16ef56829613bc3fb4567fab5db29f0e9868d43,econ,<5K,S1,YES,0.12,50.0,1.0,0,-51.0
0xb5c22a2cf84b71925108a2df37d4ab6d978bc6260cea1c3f80ff2d3cf4173b93,econ,<5K,S1,YES,0.038,50.0,1.0,0,-51.0
0x158b25ae98f75eedec53e429deff0df23056133d8bb6e2e27d2f65702c3cdde6,econ,<5K,S1,YES,0.14,50.0,1.0,0,-51.0
0x3bfbe6214881f1d19ddde1dffe7f79a11980ffc9cf049864b89b101de15e8cae,econ,<5K,S1,YES,0.105,50.0,1.0,0,-51.0
0x4b2e375695fa5c78b1467c63405b36e22c7716c6ffcbbf9e5bdae55a44d2b679,econ,<5K,S1,YES,0.105,50.0,1.0,0,-51.0
0x30429dbb5be457f55c6278a5b3ea0a375d32e5e4b2fae09a4257432a9b1a485f,econ,<5K,S1,YES,0.0315,50.0,1.0,0,-51.0
0xbc12646b64d68d0c0a2bbb1a70175e0f18240a16e085ff2ed6463c74e48ddacf,econ,<5K,S1,YES,0.104,50.0,1.0,0,-51.0
0x6c2c71f3cdc8ebf25071cab7f314c7564a4f94f2a9969ea4128811b2b84ff718,econ,<5K,S1,YES,0.075,50.0,1.0,0,-51.0
0xe98ddea4bff58d2d31aaa6c29391209e6c9dcf75f808469dc9b55cb02aa94b59,econ,<5K,S1,YES,0.13,50.0,1.0,0,-51.0
0xc55312ab8dd3f8c7c51abfd4994f98790fa2975f15240369cd8385e523faff1e,econ,<5K,S1,YES,0.025,50.0,1.0,0,-51.0
0x8affd009950a7c655742b09d87937ebc5ed360bc1afe6706446339b99a317d16,econ,<5K,S1,YES,0.115,50.0,1.0,0,-51.0
0x032c450b46e03fc0e2ef1d2dae08e8496835834e932730b40f432efa0ccf01cc,econ,<5K,S1,YES,0.043,50.0,1.0,0,-51.0
0x491b0df7ea5f0d4959facb2ad5de4534ac9e4879c7963065fd259b4f0b32dd98,econ,<5K,S1,YES,0.025,50.0,1.0,0,-51.0
0x33b0c9b8ee0e11d80ac88dadc033aa7e77c29c85a8bafc5b49c063a3e467caa8,econ,<5K,S1,YES,0.006,50.0,1.0,0,-51.0
0xde63b2c1ecdb96855b6687543e9411043ba683c41c4c5e657408f1e6c387b5a7,econ,<5K,S1,YES,0.092,50.0,1.0,0,-51.0
0x3f51ed06c4d4122d3fd026b12c9d8f5b8ee41327e554b815d3d7d404d3b0b7f4,econ,<5K,S1,YES,0.0175,50.0,1.0,0,-51.0
0xc41816e2207084db9abb7ee399787ab92da8dff7b6d0a9200ce9147f808b7878,econ,<5K,S1,YES,0.0075,50.0,1.0,0,-51.0
0x7b9d7832f5e2b604c55c6e6150d05c8bb399cd7f93c56ee9f5fa3c961c9b6dca,econ,<5K,S1,YES,0.005,50.0,1.0,0,-51.0
0x34a7cd14c9ba737fb03faba8902a5bf922264cc88cf9ba2f76450ffbfb532c9f,econ,<5K,S1,YES,0.115,50.0,1.0,0,-51.0
0x080f212deb59668e8d23e9b2c1cbbc048e36608ddcb66a57c0baf228f9166ddb,econ,<5K,S1,YES,0.125,50.0,1.0,0,-51.0
0x45f6dc78c842e1194ae15deae14c75731c6a015e742fb7ad861c3a27939faa1c,econ,<5K,S1,YES,0.0195,50.0,1.0,0,-51.0
0xd84c5afca7302a3c1530bdd8693584d084d6c8e880219397099de1d78a874254,econ,<5K,S1,YES,0.0125,50.0,1.0,0,-51.0
0x538ff17e33965970b6f020acef6b303d5e14a298d362b440fd0de1b8e954da91,econ,<5K,S1,YES,0.0105,50.0,1.0,0,-51.0
0x68776fd67ce0bd84059b446b7148f36505252a778652f6421823afa882fe1027,econ,<5K,S1,YES,0.1165,50.0,1.0,0,-51.0
0x9de3f8536be3ee90d1cbc73ce9f3d1118148cd7085e9635ab90f2d7984e12013,econ,<5K,S1,YES,0.0255,50.0,1.0,0,-51.0
0x759bd9b83c61df4cc157099bf04e82ab53ca9b4201b2d6daad8f49f53932d5f1,econ,<5K,S1,YES,0.1,50.0,1.0,0,-51.0
0xdd88a5b1ffdfc197e7704fc0475b937f2619057f32338fdbbf0229b014b30abc,econ,<5K,S1,YES,0.082,50.0,1.0,0,-51.0
0xdbe791e0b1471d9266084e5be2dd5e1c355e79b4f3bfdb7f48b84dba85bf036e,econ,<5K,S1,YES,0.02,50.0,1.0,0,-51.0
0x3870b6b6ea24ce698c24c7e32f9611c7113f61620b7fcfbc008e191e83266ff3,econ,<5K,S1,YES,0.0395,50.0,1.0,0,-51.0
0x4d84ec720668ca386bb65a083dee50a0f402b52cef1f20b619f579f279f11971,econ,<5K,S1,YES,0.018,50.0,1.0,0,-51.0
0x44972edf412a58b7bd6609a399ce4dc472edb4a31b982f3093aa66455e2a0a47,econ,<5K,S1,YES,0.0305,50.0,1.0,0,-51.0
0x294f6cf10ef29d79fe53e03c39895a4fb5a843d8e3d563d3b9854655b0e78608,econ,<5K,S1,YES,0.09,50.0,1.0,0,-51.0
0x268ff3f3ce385318ece65f84de2cab28f10503a65cf734084415faaffd3e4adc,econ,<5K,S1,YES,0.06,50.0,1.0,0,-51.0
0x78c3e3a95c6fd579c912a680a5020a7cc73060a2c375dda073353f75d862ffd6,econ,<5K,S1,YES,0.105,50.0,1.0,0,-51.0
0x9771eb30553614bfdec0563ef76e9ea5798f72d80e1f64899396cd898b2066e3,econ,<5K,S1,YES,0.032,50.0,1.0,0,-51.0
0xf27476fd34151192ad40fc74943782fbe97a8260d5b0f7165255afdb3c26ad60,econ,<5K,S1,YES,0.014,50.0,1.0,0,-51.0
0x6f3fa4860a56c3c6f15bea65fd3228f1281e0436eb60809fd2bbde88b66ccec7,econ,<5K,S1,YES,0.0255,50.0,1.0,0,-51.0
0xb00d8f437677e47a619cf43e39c72ac4fafad20b896ceeb72ea8f5c0323f575f,econ,<5K,S1,YES,0.003,50.0,1.0,0,-51.0
0xb1dfa4dab5d0919822e3d14e03ecafa834e170a40d4e8b0f5b2f27346db45b65,econ,<5K,S1,YES,0.0355,50.0,1.0,0,-51.0
0x405ea682d107a3b12ec00964a6c63622a45e1bf3c788ac6392dd647ee6301402,econ,<5K,S1,YES,0.03,50.0,1.0,0,-51.0
0x5d391071e03abbd238b726013b33681da0f1e7bf2d512d2789629f1314e99dd1,econ,<5K,S1,YES,0.04,50.0,1.0,0,-51.0
0x8fa34e78efa14ea951d9acd2f3bf12437f7b7c8ebc3035cc173f771a1086de48,econ,<5K,S1,YES,0.11,50.0,1.0,0,-51.0
0x5151a53a297f2dd9fad380b49daedff17157dbbf0c12641adb83a81f31d64a3b,econ,<5K,S1,YES,0.0145,50.0,1.0,0,-51.0
0xfef741498cc770ad73d9384b80753fda0a0ac21e1043ea6349291d1359050e05,econ,<5K,S1,YES,0.011,50.0,1.0,0,-51.0
0x07b0a4c5a075d9450d7ce8daa2fde8e34baa1983b7c6b946a4a4066657f7e5b2,econ,<5K,S1,YES,0.0025,50.0,1.0,0,-51.0
0x7bf7cd7e8469854e97046e7acbc1b197c30f5106ca4299ecb8ff57673252d2bf,econ,<5K,S1,YES,0.014,50.0,1.0,0,-51.0
0xcdb5fbb780297b35df8881780dd5dca0afa56a3d22091cf7ca571c0241fde088,econ,<5K,S1,YES,0.0175,50.0,1.0,0,-51.0
0x0a5134aaa0aa55dde9c558d3c0a123a076a07d0e64a13507854367bccb4c7c62,econ,<5K,S1,YES,0.0255,50.0,1.0,0,-51.0
0xd9038cf2b50502865280655bb142bcbb3036ffeb52f1ffd6cc32ae827be3ca97,econ,<5K,S1,YES,0.0205,50.0,1.0,0,-51.0
0x2c7f7e679e6a65ed40489a427fed3082ff148397290228bf085d4d0696364011,econ,<5K,S1,YES,0.055,50.0,1.0,0,-51.0
0x16b4c50b621c5e2914831a2f72ab99a316f25b129bc2ac98b6178b491107fe52,econ,<5K,S1,YES,0.08,50.0,1.0,0,-51.0
0xaf7267351b6a7b4589913f38baf322c90874ae48049bfdd3ae3e621acea0b876,econ,<5K,S1,YES,0.019,50.0,1.0,0,-51.0
0x2450c9366af76826b598090ce3f86ab1837b3bb206e6c4ae3a78f1f6d8be1c68,econ,<5K,S1,YES,0.065,50.0,1.0,0,-51.0
0x7f1f02b19c46a3be5c6dfd28f64d897641fe9b4d3f8d646126c3416640e4dc77,econ,<5K,S1,YES,0.05,50.0,1.0,0,-51.0
0x5ecd3edfd97b4198347ce091160305f829c238eda74abdafa0be4570bdb6f0bc,econ,<5K,S1,YES,0.0665,50.0,1.0,0,-51.0
0x3bb68ba052ac9a442f459f7bf909a48d817ec5496a8a9fc92290e68aca069d62,econ,<5K,S1,YES,0.045,50.0,1.0,0,-51.0
0x57736656709ced7a407c3495d0e02941143fab29b3f59fd83d5dfb0bea043e6b,econ,<5K,S1,YES,0.09,50.0,1.0,0,-51.0
0x7cc72f070f28bcbbbe4ed1354dd1136b96c9706443a8f760755a58c5449f27b4,econ,<5K,S1,YES,0.1,50.0,1.0,0,-51.0
0x2eee717b931cde6d47c58a349b94647f9d784064057828bf3cbce6e13f987b6a,econ,<5K,S1,YES,0.075,50.0,1.0,0,-51.0
0xbce0848a207653ce5c144222b63b2b2a1d7b3e2e4cc4b08f405ec1e6bf7ac7c4,econ,<5K,S1,YES,0.115,50.0,1.0,0,-51.0
0x10deb4c70ddef36ba9707e47a03579e5597be623c351d23cc2f5967c2ab38f69,econ,<5K,S1,YES,0.12,50.0,1.0,0,-51.0
0xd55f598b3e6a38d48c80f86e1ee54cdf01d01939be4c9e2f7fe0f035f772814e,econ,<5K,S1,YES,0.045,50.0,1.0,0,-51.0
0x58ab9745e065d6a7ac1e04317e237e42e9632cee8db4c5c7f4dfb7a61dc59dad,econ,<5K,S1,YES,0.055,50.0,1.0,0,-51.0
0xc013c3fa7b12a92d6f0a898c604d9a4b0aa03c103e8c17d14d91663a7c6eac1b,econ,<5K,S1,YES,0.099,50.0,1.0,0,-51.0
0xb6084e03638908846b6f00d1338af5693fc3bd31e5d9b50a5a2a34a08c30d021,econ,<5K,S1,YES,0.085,50.0,1.0,0,-51.0
0xbb7944a7f6ff271e073059b4f73a6723256185b5b1b4408459d0b24f8cf817b0,econ,<5K,S1,YES,0.0055,50.0,1.0,0,-51.0
0x49250f18ef97558a220bda40db67386c6be3df98a5cac41204e9fa47758a3bbf,econ,<5K,S1,YES,0.0025,50.0,1.0,0,-51.0
0x27679dbdbb96a9aa429c952538b13f79a52f5493d160f6b0d18c85eb512bb468,econ,<5K,S1,YES,0.13,50.0,1.0,0,-51.0
0xee8b783654acc62efca5058697890dffaf8e25272ea7ee52ff9808830f556186,econ,<5K,S1,YES,0.0035,50.0,1.0,0,-51.0
0x4cebd0369d66bb2ce2a5a21bb89faef1d4872e8b3549bead634baa39437fa609,econ,<5K,S1,YES,0.08,50.0,1.0,0,-51.0
0x2988a39c67682e875edfb631935cccb33153ffa0c4a0e5dc33899a9c9bd81713,econ,<5K,S1,YES,0.06,50.0,1.0,0,-51.0
0xb9b13fd7bf4f22a7ccc30bd6dfdaf4dca1d16c03f13b86bb27ec60d8fd2277c3,econ,<5K,S1,YES,0.002,50.0,1.0,0,-51.0
0x4ae3f0e78cd4b49ffd3c29b9305d2f639862a013517a37455c936b8b552f6d33,econ,<5K,S1,YES,0.0555,50.0,1.0,1,849.9009009009009
0x3c3a672d5f7304ac7092498364e387b1b715f131f3fc6091d15e36066cb1b64f,econ,<5K,S1,YES,0.023,50.0,1.0,0,-51.0
0xfd5888ce010a9f93bef4bd848df5c322211cafac7eb653e2f348b05fc35f4cb3,econ,<5K,S1,YES,0.0245,50.0,1.0,0,-51.0
0x6998933ddc31a7db42558fcbde852e07c4c4c8174f9a4460f52cf98bcf08b25e,econ,<5K,S1,YES,0.045,50.0,1.0,0,-51.0
0x7308144d5076b2ceb423bba9e4c87b0390d77de6d7da48ec8b71928b1e5c47a2,econ,<5K,S1,YES,0.04,50.0,1.0,0,-51.0
0xe67cde637f76dbb4bb459ad4e70156deffda172fe4eec44c0498ae67c5ad6c02,econ,<5K,S1,YES,0.14,50.0,1.0,0,-51.0
0xd9c772f97c60131e4bbb17eac3cdafcaf5f9f9a6b968d038f81c8eff16fabd41,econ,<5K,S1,YES,0.0375,50.0,1.0,0,-51.0
0x6004c5b0b89488ba4aef6232521211a2153a75afa6cf856b4aae860cf8fc1ed0,econ,<5K,S1,YES,0.095,50.0,1.0,0,-51.0
0x75ec8fe9ef813a71af41fd87b0c921879f58f1de10cbd8d0128334083c50e376,econ,<5K,S1,YES,0.0135,50.0,1.0,0,-51.0
0x08338b476f852ac6e8c84aafb93a12609e6f86baec150c835410f9ac19251211,econ,<5K,S1,YES,0.0245,50.0,1.0,0,-51.0
0x38b882d763275211b609dd08c29fd0db56c378e7efd5d56ab5881499ea72c9d4,econ,<5K,S1,YES,0.125,50.0,1.0,0,-51.0
0x64f5c2c1c5f79b47c61f5a1421762eddef36322b70a80622aac22b235f1d970c,econ,<5K,S1,YES,0.0235,50.0,1.0,0,-51.0
0x98d494b1a66c608375b4bb2ddefc83d5b6ddd2524a240ec036c01505ad8fc9db,econ,<5K,S1,YES,0.0255,50.0,1.0,0,-51.0
0xee3d415aaf00cd2b93d840455b70fcedad08517ff39330194a2b301640840192,econ,<5K,S1,YES,0.031,50.0,1.0,0,-51.0
0x50cc419741b098a0e0ebd702ebee34d41db941ab33b051e4ef090e83f5c41db3,econ,<5K,S1,YES,0.145,50.0,1.0,0,-51.0
0x336590832395638bc44ff0aa02a4bb183258aa8fc8b406adb2842466d1481395,econ,<5K,S1,YES,0.0055,50.0,1.0,0,-51.0
0xba373824dad668f15ce705f4bd0d4a083b9ab7062138efa6d01d480a9c00d1d7,econ,<5K,S1,YES,0.018,50.0,1.0,0,-51.0
0x75ea1f5cf8f42a97ff59c11b89dce9aa6f96ffa6d0dfb88a5e8151421a42edc5,econ,<5K,S1,YES,0.045,50.0,1.0,0,-51.0
0xbd388c46a042f45427f0ef4405df21d5639bfae36e83bd4da94f9c4c5e26ff30,econ,<5K,S1,YES,0.0105,50.0,1.0,0,-51.0
0x083d1ba15a1d89a33c50b775e5c25fb2a72b0139297db258679a5265ee7a523a,econ,<5K,S1,NO,0.8945,50.0,1.0,1,-51.0
0xc768f20679d15b7935e70d67f23a06503afff941b68d8f320a821441f18b4431,econ,<5K,S1,YES,0.005,50.0,1.0,0,-51.0
0x08c84bd20b44089f0d046c9a614e1d091b78f6d8e04fcc0682a6952000b381ea,econ,<5K,S1,YES,0.003,50.0,1.0,0,-51.0
0x7223b74bb3572bc778e1d23458f7056981dbaac417593ff56df9d1f231361757,econ,<5K,S1,YES,0.0065,50.0,1.0,0,-51.0
0xe296de4307087ddfc87b0ba9d725c861ebfc60dc45745cd1d2a3d344f6929bc0,econ,<5K,S1,YES,0.145,50.0,1.0,0,-51.0
0x4b23c2e3ee806915cc1186641d292acbc6b26d7a7746ee93c910b8b0c87d4bca,econ,<5K,S1,NO,0.995,50.0,1.0,1,-51.0
0xf7971c2e02b3f1fd7bf918b3bb8bae7f71aad88734766614d2c788d4529f1973,econ,<5K,S1,YES,0.004,50.0,1.0,0,-51.0
0xa2a78c483df6515981a6d2b77230a7d0804104e7e198783729f25be0369a2c68,econ,<5K,S1,YES,0.003,50.0,1.0,0,-51.0
0x2c5decee03e431d0f2e8e437267df25b3a077bd36790f13a55342ef610d3eb1f,econ,<5K,S1,NO,0.974,50.0,1.0,1,-51.0
0xbb160252586ffd47b286e6a5cb9d6d9bcb3252d010a877b6eec01abce136bf09,econ,<5K,S1,YES,0.0085,50.0,1.0,0,-51.0
0x17299e51552ece5b09e3a274171a44fb2da3ca7f8e81fc49cefd80b1be2d2f34,econ,<5K,S1,YES,0.0105,50.0,1.0,0,-51.0
0xe0d8241fbe9308ba7fcea8842484c422ff86ead62180b61792e3ea0e9c02f3a0,econ,<5K,S1,NO,0.915,50.0,1.0,1,-51.0
0xabdd05c1de73e158f5552d546cc062e3895fe4f88bd32390eed741c740d5923f,econ,<5K,S1,YES,0.0205,50.0,1.0,0,-51.0
0xb5ec889e2044987ef9d735ac786835c9294125bcfb78af19aa1fde76a6a5328c,econ,<5K,S1,YES,0.075,50.0,1.0,0,-51.0
0xff0f3a4c6d7789c73b483437801249e6cbc51f5c5f1e979062144ce77a410f99,econ,<5K,S1,YES,0.007,50.0,1.0,0,-51.0
0x977e161e9d1c64b3fa9d493963279eccad4a5c5c7bac5053e2773e7e52e9987c,econ,<5K,S1,YES,0.0255,50.0,1.0,0,-51.0
0xe529643b7701dcb55f030e45590c1da1c94c251ffd741ce5183bc4761efab285,econ,<5K,S1,NO,0.865,50.0,1.0,1,-51.0
0xc4e0d0454edfe307d867ab2c6cf53a1bb190118cbbb9e36498e6eae225058439,econ,<5K,S1,YES,0.072,50.0,1.0,0,-51.0
0x71175499809ef6f9d197f0306d8043b36710034145e36730f3f0d798958292e2,econ,<5K,S1,YES,0.124,50.0,1.0,0,-51.0
